channel,message_id,date,text,sender_id,views,image_path,doc_path,processed_text
@jijietcom,309122,2025-06-21T10:08:29+00:00,"NEW HOME CARE 🇪🇹🇪🇹🇪🇹

Urgent Vacancy  14/10/2017

1.I need female  nurse with  0 year experience and  license  around #Torhayiloch  for Dental clinic 

2.I need male/female Druggist with 3 years experience with license and clearance around #Sendafa for pharmacy 

3.I need male/female Pharmacist with 1 year experience and with license and clearance around #Sendafa for pharmacy 

Inbox me @Siskoyee

📞 0799837095
📞 0993339170


For more Home care,  clinic, Diagnostic center,Hospital and health related job vacancy join 
TG Channel
https://t.me/Newhealthinfo2

TG group 
https://t.me/newhomecare

Join to My TG channel and TG Group for more job vacancy 

Please don't forget to share 👍",2039125093,0,data/raw/media\@jijietcom_309122.jpg,,"NEW HOME CARE 🇪🇹🇪🇹🇪🇹 Urgent Vacancy 14/10/2017 1.I need female nurse with 0 year experience and license around #Torhayiloch for Dental clinic 2.I need male/female Druggist with 3 years experience with license and clearance around #Sendafa for pharmacy 3.I need male/female Pharmacist with 1 year experience and with license and clearance around #Sendafa for pharmacy Inbox me @Siskoyee 📞 0799837095 📞 0993339170 For more Home care, clinic, Diagnostic center,Hospital and health related job vacancy join TG Channel https://t.me/Newhealthinfo2 TG group https://t.me/newhomecare Join to My TG channel and TG Group for more job vacancy Please don't forget to share 👍"
@jijietcom,309121,2025-06-21T10:08:22+00:00,"NEW HOME CARE 🇪🇹🇪🇹🇪🇹

Urgent Vacancy  14/10/2017

1.I need female  nurse with  0 year experience and  license  around #Torhayiloch  for Dental clinic 

2.I need male/female Druggist with 3 years experience with license and clearance around #Sendafa for pharmacy 

3.I need male/female Pharmacist with 1 year experience and with license and clearance around #Sendafa for pharmacy 

Inbox me @Siskoyee

📞 0799837095
📞 0993339170


For more Home care,  clinic, Diagnostic center,Hospital and health related job vacancy join 
TG Channel
https://t.me/Newhealthinfo2

TG group 
https://t.me/newhomecare

Join to My TG channel and TG Group for more job vacancy 

Please don't forget to share 👍",2039125093,0,data/raw/media\@jijietcom_309121.jpg,,"NEW HOME CARE 🇪🇹🇪🇹🇪🇹 Urgent Vacancy 14/10/2017 1.I need female nurse with 0 year experience and license around #Torhayiloch for Dental clinic 2.I need male/female Druggist with 3 years experience with license and clearance around #Sendafa for pharmacy 3.I need male/female Pharmacist with 1 year experience and with license and clearance around #Sendafa for pharmacy Inbox me @Siskoyee 📞 0799837095 📞 0993339170 For more Home care, clinic, Diagnostic center,Hospital and health related job vacancy join TG Channel https://t.me/Newhealthinfo2 TG group https://t.me/newhomecare Join to My TG channel and TG Group for more job vacancy Please don't forget to share 👍"
@jijietcom,309120,2025-06-21T10:06:08+00:00,,850303115,144,data/raw/media\@jijietcom_309120.jpg,,
@jijietcom,309119,2025-06-21T10:06:08+00:00,,850303115,151,data/raw/media\@jijietcom_309119.jpg,,
@jijietcom,309118,2025-06-21T10:06:08+00:00,,850303115,144,data/raw/media\@jijietcom_309118.jpg,,
@jijietcom,309117,2025-06-21T10:06:08+00:00,"10pcs Avialable

👉hp Probook X360 440 G1
.
👉Core i3 8th Generation

👉Base Speed 2.2GHZ

👉RAM 8gb

👉Storage 512gb SSD

👉Screen Size 14.1inch

👉Touch Screen

👉Price 33,500birr

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,141,data/raw/media\@jijietcom_309117.jpg,,"10pcs Avialable 👉hp Probook X360 440 G1 . 👉Core i3 8th Generation 👉Base Speed 2.2GHZ 👉RAM 8gb 👉Storage 512gb SSD 👉Screen Size 14.1inch 👉Touch Screen 👉Price 33,500 ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309116,2025-06-21T10:06:08+00:00,,850303115,101,data/raw/media\@jijietcom_309116.jpg,,
@jijietcom,309115,2025-06-21T10:06:08+00:00,,850303115,108,data/raw/media\@jijietcom_309115.jpg,,
@jijietcom,309114,2025-06-21T10:06:08+00:00,,850303115,114,data/raw/media\@jijietcom_309114.jpg,,
@jijietcom,309113,2025-06-21T10:06:08+00:00,,850303115,103,data/raw/media\@jijietcom_309113.jpg,,
@jijietcom,309112,2025-06-21T10:06:08+00:00,"10pcs Avilable
👉hp Probook Laptop 15

👉Model 440 G4

👉Core i5- 7th Generation

👉RAM 8gb

👉Storage 1000gb HDD

👉Screen size 15.6inch

👉Price 💸 34,500ETB

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,94,data/raw/media\@jijietcom_309112.jpg,,"10pcs Avilable 👉hp Probook Laptop 15 👉Model 440 G4 👉Core i5- 7th Generation 👉RAM 8gb 👉Storage 1000gb HDD 👉Screen size 15.6inch 👉Price 💸 34,500ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309111,2025-06-21T10:06:08+00:00,,850303115,103,data/raw/media\@jijietcom_309111.jpg,,
@jijietcom,309110,2025-06-21T10:06:08+00:00,,850303115,113,data/raw/media\@jijietcom_309110.jpg,,
@jijietcom,309109,2025-06-21T10:06:08+00:00,,850303115,117,data/raw/media\@jijietcom_309109.jpg,,
@jijietcom,309108,2025-06-21T10:06:08+00:00,,850303115,106,data/raw/media\@jijietcom_309108.jpg,,
@jijietcom,309107,2025-06-21T10:06:08+00:00,,850303115,98,data/raw/media\@jijietcom_309107.jpg,,
@jijietcom,309106,2025-06-21T10:06:08+00:00,"20 pcs avialable

👉hp Probook Laptop 15

👉Model 440 G4

👉Core i7- 7th Generation

👉RAM 8gb

👉Storage 1000gb HDD

👉Screen size 15.6inch

👉Price 💸 41,500ETB

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,93,data/raw/media\@jijietcom_309106.jpg,,"20 pcs avialable 👉hp Probook Laptop 15 👉Model 440 G4 👉Core i7- 7th Generation 👉RAM 8gb 👉Storage 1000gb HDD 👉Screen size 15.6inch 👉Price 💸 41,500ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309105,2025-06-21T10:06:08+00:00,,850303115,82,data/raw/media\@jijietcom_309105.jpg,,
@jijietcom,309104,2025-06-21T10:06:08+00:00,,850303115,82,data/raw/media\@jijietcom_309104.jpg,,
@jijietcom,309103,2025-06-21T10:06:07+00:00,,850303115,91,data/raw/media\@jijietcom_309103.jpg,,
@jijietcom,309102,2025-06-21T10:06:07+00:00,,850303115,81,data/raw/media\@jijietcom_309102.jpg,,
@jijietcom,309101,2025-06-21T10:06:07+00:00,,850303115,78,data/raw/media\@jijietcom_309101.jpg,,
@jijietcom,309100,2025-06-21T10:06:07+00:00,"15pcs Avialable

👉hp Probook Laptop 15

👉Core i3 7th Generation

👉RAM 8gb

 👉Storage 500gb HDD

👉Screen size 15.6inch

👉Price 💸 25,500ETB



👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,76,data/raw/media\@jijietcom_309100.jpg,,"15pcs Avialable 👉hp Probook Laptop 15 👉Core i3 7th Generation 👉RAM 8gb 👉Storage 500gb HDD 👉Screen size 15.6inch 👉Price 💸 25,500ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309099,2025-06-21T10:05:56+00:00,"15pcs Avialable

👉hp Probook Laptop 15

👉Core i3 7th Generation

👉RAM 8gb

 👉Storage 500gb HDD

👉Screen size 15.6inch

👉Price 💸 25,500ETB



👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,76,data/raw/media\@jijietcom_309099.jpg,,"15pcs Avialable 👉hp Probook Laptop 15 👉Core i3 7th Generation 👉RAM 8gb 👉Storage 500gb HDD 👉Screen size 15.6inch 👉Price 💸 25,500ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309098,2025-06-21T10:05:56+00:00,,850303115,171,data/raw/media\@jijietcom_309098.jpg,,
@jijietcom,309097,2025-06-21T10:05:56+00:00,,850303115,191,data/raw/media\@jijietcom_309097.jpg,,
@jijietcom,309096,2025-06-21T10:05:56+00:00,,850303115,207,data/raw/media\@jijietcom_309096.jpg,,
@jijietcom,309095,2025-06-21T10:05:56+00:00,,850303115,182,data/raw/media\@jijietcom_309095.jpg,,
@jijietcom,309094,2025-06-21T10:05:56+00:00,,850303115,169,data/raw/media\@jijietcom_309094.jpg,,
@jijietcom,309093,2025-06-21T10:05:56+00:00,"🌀 3-Axis Gimbal = Super Smooth Shots
🔋 14hr Battery | OLED Display
🎒 Compact & Portable
🎮 Strong Motor – Works with DSLR & Mirrorless
📱 Real-time phone monitor
🎬 For Vloggers, Events, YouTubers & Creators!

💸Price 48,500birr

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,167,data/raw/media\@jijietcom_309093.jpg,,"🌀 3-Axis Gimbal = Super Smooth Shots 🔋 14hr Battery | OLED Display 🎒 Compact & Portable 🎮 Strong Motor – Works with DSLR & Mirrorless 📱 Real-time phone monitor 🎬 For Vloggers, Events, YouTubers & Creators 💸Price 48,500 ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309092,2025-06-21T10:05:56+00:00,,850303115,133,data/raw/media\@jijietcom_309092.jpg,,
@jijietcom,309091,2025-06-21T10:05:56+00:00,,850303115,148,data/raw/media\@jijietcom_309091.jpg,,
@jijietcom,309090,2025-06-21T10:05:56+00:00,,850303115,136,data/raw/media\@jijietcom_309090.jpg,,
@jijietcom,309089,2025-06-21T10:05:56+00:00,"✅❇️✅Hp notebook core i3 11th 

✅Core i3 Processor 
✅11th generation 

✅8GB DDR4 Ram

✅512GB SSD Storage

✅Intel hd graphics 
Keyboard Backlight 

✅PRICE : 42,000ETB

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,158,data/raw/media\@jijietcom_309089.jpg,,"✅❇️✅Hp notebook core i3 11th ✅Core i3 Processor ✅11th generation ✅8GB DDR4 Ram ✅512GB SSD Storage ✅Intel hd graphics Keyboard Backlight ✅PRICE : 42,000ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309088,2025-06-21T10:05:56+00:00,,850303115,153,data/raw/media\@jijietcom_309088.jpg,,
@jijietcom,309087,2025-06-21T10:05:56+00:00,,850303115,165,data/raw/media\@jijietcom_309087.jpg,,
@jijietcom,309086,2025-06-21T10:05:56+00:00,,850303115,169,data/raw/media\@jijietcom_309086.jpg,,
@jijietcom,309085,2025-06-21T10:05:56+00:00,,850303115,152,data/raw/media\@jijietcom_309085.jpg,,
@jijietcom,309084,2025-06-21T10:05:56+00:00,"👍🏼Microsoft surface laptop go

New arival Packed Laptop 

⚙️core i5 10th generation

📺13 inch XDR display

👍🏼128GB  SSD storage
 
👍🏼8 GB GB ram

👍🏼Battery 🔋100%

🔋Price 58,500ETB

👉Call 📞+251926228220
Tiktok
tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,145,data/raw/media\@jijietcom_309084.jpg,,"👍🏼Microsoft surface laptop go New arival Packed Laptop ⚙️core i5 10th generation 📺13 inch XDR display 👍🏼128GB SSD storage 👍🏼8 GB GB ram 👍🏼Battery 🔋100% 🔋Price 58,500ETB 👉Call 📞+251926228220 Tiktok tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309083,2025-06-21T10:05:56+00:00,,850303115,141,data/raw/media\@jijietcom_309083.jpg,,
@jijietcom,309082,2025-06-21T10:05:56+00:00,,850303115,161,data/raw/media\@jijietcom_309082.jpg,,
@jijietcom,309081,2025-06-21T10:05:56+00:00,,850303115,157,data/raw/media\@jijietcom_309081.jpg,,
@jijietcom,309080,2025-06-21T10:05:55+00:00,"➡️16-inch MacBook Pro with apple M1 pro chip

🫶512 SSD storage

➡️16GB unified memory

➡️16.2-inch(diagonal) Liquid Retina XDR display with proMotion technology

➡️10-core CPU and 16-core GPU

🫡3456 by 2234 pixels

🤯Full size backlit magic keyboard and touch id

➡️Three Thunderbolt 4(USB-C) ports

😍 101cycle count only 

💰205.000ETB

👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,139,data/raw/media\@jijietcom_309080.jpg,,➡️16-inch MacBook Pro with apple M1 pro chip 🫶512 SSD storage ➡️16GB unified memory ➡️16.2-inch(diagonal) Liquid Retina XDR display with proMotion technology ➡️10-core CPU and 16-core GPU 🫡3456 by 2234 pixels 🤯Full size backlit magic keyboard and touch id ➡️Three Thunderbolt 4(USB-C) ports 😍 101cycle count only 💰205.000ETB 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ...
@jijietcom,309079,2025-06-21T10:05:55+00:00,,850303115,135,data/raw/media\@jijietcom_309079.jpg,,
@jijietcom,309078,2025-06-21T10:05:55+00:00,,850303115,138,data/raw/media\@jijietcom_309078.jpg,,
@jijietcom,309077,2025-06-21T10:05:55+00:00,,850303115,131,data/raw/media\@jijietcom_309077.jpg,,
@jijietcom,309076,2025-06-21T10:05:55+00:00,"Brand New EPSON Projector

Model name:  EB -X49

( 4 Pieces Available ) 

Hardware interface: VGA, USB, HDMI

Lamp Life  Expectancy 
         6,000 / 12,000 Hours (Normal /Eco)

Mounting type:   Floor Mount, Tabletop Mount

Brand:  Epson

Brightness:.3600 ANSI Lumen

Up to 300 inchs lamp life

Controller type: Button Control

Display resolution: 1024 x 768

Item weight: 2.4 Grams

Light source wattage: 200 Watts

price :93,000ETB

👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,120,data/raw/media\@jijietcom_309076.jpg,,"Brand New EPSON Projector Model name: EB -X49 ( 4 Pieces Available ) Hardware interface: VGA, USB, HDMI Lamp Life Expectancy 6,000 / 12,000 Hours (Normal /Eco) Mounting type: Floor Mount, Tabletop Mount Brand: Epson Brightness:.3600 ANSI Lumen Up to 300 inchs lamp life Controller type: Button Control Display resolution: 1024 x 768 Item weight: 2.4 Grams Light source wattage: 200 Watts price :93,000ETB 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309075,2025-06-21T10:05:55+00:00,,850303115,129,data/raw/media\@jijietcom_309075.jpg,,
@jijietcom,309074,2025-06-21T10:05:55+00:00,,850303115,137,data/raw/media\@jijietcom_309074.jpg,,
@jijietcom,309073,2025-06-21T10:05:55+00:00,,850303115,128,data/raw/media\@jijietcom_309073.jpg,,
@jijietcom,309072,2025-06-21T10:05:55+00:00,,850303115,124,data/raw/media\@jijietcom_309072.jpg,,
@jijietcom,309071,2025-06-21T10:05:55+00:00,"Brand New Hp Elite book 840 G7
⏩Screen :14inch full HD  

✅ Intel Core i5-10th Generation 

▶️Storage:512GB SSD

▶️Ram : 16GB 

▶️Super slim design

White keyboard light 

Price.....59,000birr

👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,118,data/raw/media\@jijietcom_309071.jpg,,"Brand New Hp Elite book 840 G7 ⏩Screen :14inch full HD ✅ Intel Core i5-10th Generation ▶️Storage:512GB SSD ▶️Ram : 16GB ▶️Super slim design White keyboard light Price.....59,000 ETB 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309070,2025-06-21T10:05:55+00:00,,850303115,122,data/raw/media\@jijietcom_309070.jpg,,
@jijietcom,309069,2025-06-21T10:05:50+00:00,,850303115,127,data/raw/media\@jijietcom_309069.jpg,,
@jijietcom,309068,2025-06-21T10:05:50+00:00,,850303115,117,data/raw/media\@jijietcom_309068.jpg,,
@jijietcom,309067,2025-06-21T10:05:50+00:00,"Hp Notebook 15 
Hp 11th Gen Notebook Laptop 
💫 Core i7-11th generation 

☑️512Gb SSD  storage
☑️16GB DDR5 3200MHZ 
💹 intel xe iris  GRAPHICS 
👉 15.6"" inch screen
👉Battery above 5hrs
👉Price  75000 birr

👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,115,data/raw/media\@jijietcom_309067.jpg,,"Hp Notebook 15 Hp 11th Gen Notebook Laptop 💫 Core i7-11th generation ☑️512Gb SSD storage ☑️16GB DDR5 3200MHZ 💹 intel xe iris GRAPHICS 👉 15.6"" inch screen 👉Battery above 5hrs 👉Price 75000 ETB 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309066,2025-06-21T10:05:50+00:00,,850303115,147,data/raw/media\@jijietcom_309066.jpg,,
@jijietcom,309065,2025-06-21T10:05:50+00:00,,850303115,151,data/raw/media\@jijietcom_309065.jpg,,
@jijietcom,309064,2025-06-21T10:05:50+00:00,,850303115,137,data/raw/media\@jijietcom_309064.jpg,,
@jijietcom,309063,2025-06-21T10:05:50+00:00,,850303115,129,data/raw/media\@jijietcom_309063.jpg,,
@jijietcom,309062,2025-06-21T10:05:50+00:00,"➡️14-inch MacBook Pro with apple M2 pro chip 
🫶512 GB SSD
➡️16GB unified memory
➡️14.2-inch(diagonal) Liquid Retina XDR display with proMotion technology
➡️10-core CPU and 16-core GPU
🫡3024 by 1964 pixels
🤯Full size backlit magic keyboard and touch id
➡️Three Thunderbolt 4(USB-C) ports

💰195,000ETB 
ℹ️ For more info


👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,129,data/raw/media\@jijietcom_309062.jpg,,"➡️14-inch MacBook Pro with apple M2 pro chip 🫶512 GB SSD ➡️16GB unified memory ➡️14.2-inch(diagonal) Liquid Retina XDR display with proMotion technology ➡️10-core CPU and 16-core GPU 🫡3024 by 1964 pixels 🤯Full size backlit magic keyboard and touch id ➡️Three Thunderbolt 4(USB-C) ports 💰195,000ETB ℹ️ For more info 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309061,2025-06-21T10:05:50+00:00,,850303115,122,data/raw/media\@jijietcom_309061.jpg,,
@jijietcom,309060,2025-06-21T10:05:49+00:00,,850303115,122,data/raw/media\@jijietcom_309060.jpg,,
@jijietcom,309059,2025-06-21T10:05:49+00:00,,850303115,121,data/raw/media\@jijietcom_309059.jpg,,
@jijietcom,309058,2025-06-21T10:05:49+00:00,"Brand New Microsoft Surface Laptop 4 

✅Intel Core i7-11th Generation 
✅Storage 512gb SSD
✅Ram 16gb 
✅Touch screen 
✍ Intel iris plus  Graphics card 
✅ 2K Resolution with backlit keyboard 
✅Screen size 14.1 -inch
✍Very thin, Slim & easy to handle 
✅ Battery Life  9 hours

👌 2 piece left
👉Price...87,500 etb

👉Call 📞+251926228220
Tiktok 👉tiktok.com/@eriken_computer

👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ... !!",850303115,118,data/raw/media\@jijietcom_309058.jpg,,"Brand New Microsoft Surface Laptop 4 ✅Intel Core i7-11th Generation ✅Storage 512gb SSD ✅Ram 16gb ✅Touch screen ✍ Intel iris plus Graphics card ✅ 2K Resolution with backlit keyboard ✅Screen size 14.1 -inch ✍Very thin, Slim & easy to handle ✅ Battery Life 9 hours 👌 2 piece left 👉Price...87,500 etb 👉Call 📞+251926228220 Tiktok 👉tiktok.com/@eriken_computer 👉ትልቁ መለያችን #ጥራት እና ታማኝነታችን ነዉ..."
@jijietcom,309057,2025-06-21T10:05:49+00:00,,850303115,239,data/raw/media\@jijietcom_309057.jpg,,
